"fsdfsdfds","1","1579300465047","17/01/2020","19:34:25.47","1","20","2","242","416","304","204","250","258","262","258","294","258"
"fsdfsdfds","1","1579300465049","17/01/2020","19:34:25.49","1","20","2","242","416","306","204","250","258","262","258","294","258"
"fsdfsdfds","1","1579300465051","17/01/2020","19:34:25.51","1","20","2","242","416","306","204","248","258","262","258","294","258"
"fsdfsdfds","1","1579300465053","17/01/2020","19:34:25.53","1","20","2","242","416","306","204","248","258","264","258","294","258"
"fsdfsdfds","1","1579300465054","17/01/2020","19:34:25.54","1","20","2","242","416","306","204","248","258","264","258","292","258"
"fsdfsdfds","1","1579300465061","17/01/2020","19:34:25.61","1","20","2","240","416","306","204","248","258","264","258","292","258"
"fsdfsdfds","1","1579300465064","17/01/2020","19:34:25.64","1","20","2","240","416","308","204","248","258","264","258","292","258"
"fsdfsdfds","1","1579300465065","17/01/2020","19:34:25.65","1","20","2","240","416","308","204","246","258","264","258","292","258"
"fsdfsdfds","1","1579300465067","17/01/2020","19:34:25.67","1","20","2","240","416","308","204","246","258","266","258","292","258"
"fsdfsdfds","1","1579300465068","17/01/2020","19:34:25.68","1","20","2","240","416","308","204","246","258","266","258","290","258"
"fsdfsdfds","1","1579300465077","17/01/2020","19:34:25.77","1","20","2","238","416","308","204","246","258","266","258","290","258"
"fsdfsdfds","1","1579300465081","17/01/2020","19:34:25.81","1","20","2","238","416","310","204","246","258","266","258","290","258"
"fsdfsdfds","1","1579300465083","17/01/2020","19:34:25.83","1","20","2","238","416","310","204","244","258","266","258","290","258"
"fsdfsdfds","1","1579300465085","17/01/2020","19:34:25.85","1","20","2","238","416","310","204","244","258","268","258","290","258"
"fsdfsdfds","1","1579300465086","17/01/2020","19:34:25.86","1","20","2","238","416","310","204","244","258","268","258","288","258"
"fsdfsdfds","1","1579300465088","17/01/2020","19:34:25.88","1","20","2","236","416","310","204","244","258","268","258","288","258"
"fsdfsdfds","1","1579300465096","17/01/2020","19:34:25.96","1","20","2","236","416","312","204","244","258","268","258","288","258"
"fsdfsdfds","1","1579300465099","17/01/2020","19:34:25.99","1","20","2","236","416","312","204","242","258","268","258","288","258"
"fsdfsdfds","1","1579300465100","17/01/2020","19:34:25.100","1","20","2","236","416","312","204","242","258","270","258","288","258"
"fsdfsdfds","1","1579300465102","17/01/2020","19:34:25.102","1","20","2","236","416","312","204","242","258","270","258","286","258"
"fsdfsdfds","1","1579300465106","17/01/2020","19:34:25.106","1","20","2","234","416","312","204","242","258","270","258","286","258"
"fsdfsdfds","1","1579300465113","17/01/2020","19:34:25.113","1","20","2","234","416","314","204","242","258","270","258","286","258"
"fsdfsdfds","1","1579300465115","17/01/2020","19:34:25.115","1","20","2","234","416","314","204","240","258","270","258","286","258"
"fsdfsdfds","1","1579300465117","17/01/2020","19:34:25.117","1","20","2","234","416","314","204","240","258","272","258","286","258"
"fsdfsdfds","1","1579300465118","17/01/2020","19:34:25.118","1","20","2","234","416","314","204","240","258","272","258","284","258"
"fsdfsdfds","1","1579300465119","17/01/2020","19:34:25.119","1","20","2","232","416","314","204","240","258","272","258","284","258"
"fsdfsdfds","1","1579300465129","17/01/2020","19:34:25.129","1","20","2","232","416","316","204","240","258","272","258","284","258"
"fsdfsdfds","1","1579300465132","17/01/2020","19:34:25.132","1","20","2","232","416","316","204","238","258","272","258","284","258"
"fsdfsdfds","1","1579300465134","17/01/2020","19:34:25.134","1","20","2","232","416","316","204","238","258","274","258","284","258"
"fsdfsdfds","1","1579300465136","17/01/2020","19:34:25.136","1","20","2","232","416","316","204","238","258","274","258","282","258"
"fsdfsdfds","1","1579300465138","17/01/2020","19:34:25.138","1","20","2","230","416","316","204","238","258","274","258","282","258"
"fsdfsdfds","1","1579300465150","17/01/2020","19:34:25.150","1","20","2","230","416","318","204","238","258","274","258","282","258"
"fsdfsdfds","1","1579300465153","17/01/2020","19:34:25.153","1","20","2","230","416","318","204","238","258","274","258","282","258"
"fsdfsdfds","1","1579300465153","17/01/2020","19:34:25.153","1","20","2","230","416","318","204","238","258","276","258","282","258"
"fsdfsdfds","1","1579300465154","17/01/2020","19:34:25.154","1","20","2","230","416","318","204","238","258","276","258","280","258"
"fsdfsdfds","1","1579300465155","17/01/2020","19:34:25.155","1","20","2","228","416","318","204","238","258","276","258","280","258"
"fsdfsdfds","1","1579300465159","17/01/2020","19:34:25.159","1","20","2","228","416","320","204","238","258","276","258","280","258"
"fsdfsdfds","1","1579300465160","17/01/2020","19:34:25.160","1","20","2","228","416","320","204","240","258","276","258","280","258"
"fsdfsdfds","1","1579300465161","17/01/2020","19:34:25.161","1","20","2","228","416","320","204","240","258","278","258","280","258"
"fsdfsdfds","1","1579300465162","17/01/2020","19:34:25.162","1","20","2","228","416","320","204","240","258","278","258","278","258"
"fsdfsdfds","1","1579300465169","17/01/2020","19:34:25.169","1","30","2","226","416","320","204","240","258","278","258","278","258"
"fsdfsdfds","1","1579300465171","17/01/2020","19:34:25.171","1","30","2","226","416","322","204","240","258","278","258","278","258"
"fsdfsdfds","1","1579300465172","17/01/2020","19:34:25.172","1","30","2","226","416","322","204","242","258","278","258","278","258"
"fsdfsdfds","1","1579300465175","17/01/2020","19:34:25.175","1","30","2","226","416","322","204","242","258","280","258","278","258"
"fsdfsdfds","1","1579300465177","17/01/2020","19:34:25.177","1","30","2","226","416","322","204","242","258","280","258","276","258"
"fsdfsdfds","1","1579300465181","17/01/2020","19:34:25.181","1","30","2","224","416","322","204","242","258","280","258","276","258"
"fsdfsdfds","1","1579300465185","17/01/2020","19:34:25.185","1","30","2","224","416","324","204","242","258","280","258","276","258"
"fsdfsdfds","1","1579300465186","17/01/2020","19:34:25.186","1","30","2","224","416","324","204","244","258","280","258","276","258"
"fsdfsdfds","1","1579300465187","17/01/2020","19:34:25.187","1","30","2","224","416","324","204","244","258","282","258","276","258"
"fsdfsdfds","1","1579300465188","17/01/2020","19:34:25.188","1","30","2","224","416","324","204","244","258","282","258","274","258"
"fsdfsdfds","1","1579300465194","17/01/2020","19:34:25.194","1","30","2","222","416","324","204","244","258","282","258","274","258"
"fsdfsdfds","1","1579300465199","17/01/2020","19:34:25.199","1","30","2","222","416","326","204","244","258","282","258","274","258"
"fsdfsdfds","1","1579300465201","17/01/2020","19:34:25.201","1","30","2","222","416","326","204","246","258","282","258","274","258"
"fsdfsdfds","1","1579300465201","17/01/2020","19:34:25.201","1","30","2","222","416","326","204","246","258","284","258","274","258"
"fsdfsdfds","1","1579300465202","17/01/2020","19:34:25.202","1","30","2","222","416","326","204","246","258","284","258","272","258"
"fsdfsdfds","1","1579300465210","17/01/2020","19:34:25.210","1","30","2","220","416","326","204","246","258","284","258","272","258"
"fsdfsdfds","1","1579300465215","17/01/2020","19:34:25.215","1","30","2","220","416","328","204","246","258","284","258","272","258"
"fsdfsdfds","1","1579300465216","17/01/2020","19:34:25.216","1","30","2","220","416","328","204","248","258","284","258","272","258"
"fsdfsdfds","1","1579300465217","17/01/2020","19:34:25.217","1","30","2","220","416","328","204","248","258","286","258","272","258"
"fsdfsdfds","1","1579300465218","17/01/2020","19:34:25.218","1","30","2","220","416","328","204","248","258","286","258","270","258"
"fsdfsdfds","1","1579300465230","17/01/2020","19:34:25.230","1","30","2","218","416","328","204","248","258","286","258","270","258"
"fsdfsdfds","1","1579300465233","17/01/2020","19:34:25.233","1","30","2","218","416","330","204","248","258","286","258","270","258"
"fsdfsdfds","1","1579300465234","17/01/2020","19:34:25.234","1","30","2","218","416","330","204","250","258","286","258","270","258"
"fsdfsdfds","1","1579300465235","17/01/2020","19:34:25.235","1","30","2","218","416","330","204","250","258","288","258","270","258"
"fsdfsdfds","1","1579300465235","17/01/2020","19:34:25.235","1","30","2","218","416","330","204","250","258","288","258","268","258"
"fsdfsdfds","1","1579300465239","17/01/2020","19:34:25.239","1","30","2","216","416","330","204","250","258","288","258","268","258"
"fsdfsdfds","1","1579300465246","17/01/2020","19:34:25.246","1","30","2","216","416","332","204","250","258","288","258","268","258"
"fsdfsdfds","1","1579300465249","17/01/2020","19:34:25.249","1","30","2","216","416","332","204","252","258","288","258","268","258"
"fsdfsdfds","1","1579300465250","17/01/2020","19:34:25.250","1","30","2","216","416","332","204","252","258","290","258","268","258"
"fsdfsdfds","1","1579300465252","17/01/2020","19:34:25.252","1","30","2","216","416","332","204","252","258","290","258","266","258"
"fsdfsdfds","1","1579300465253","17/01/2020","19:34:25.253","1","30","2","214","416","332","204","252","258","290","258","266","258"
"fsdfsdfds","1","1579300465259","17/01/2020","19:34:25.259","1","30","2","214","416","334","204","252","258","290","258","266","258"
"fsdfsdfds","1","1579300465261","17/01/2020","19:34:25.261","1","30","2","214","416","334","204","254","258","290","258","266","258"
"fsdfsdfds","1","1579300465262","17/01/2020","19:34:25.262","1","30","2","214","416","334","204","254","258","292","258","266","258"
"fsdfsdfds","1","1579300465263","17/01/2020","19:34:25.263","1","30","2","214","416","334","204","254","258","292","258","264","258"
"fsdfsdfds","1","1579300465270","17/01/2020","19:34:25.270","1","40","2","212","416","334","204","254","258","292","258","264","258"
"fsdfsdfds","1","1579300465278","17/01/2020","19:34:25.278","1","40","2","212","416","336","204","254","258","292","258","264","258"
"fsdfsdfds","1","1579300465281","17/01/2020","19:34:25.281","1","40","2","212","416","336","204","256","258","292","258","264","258"
"fsdfsdfds","1","1579300465282","17/01/2020","19:34:25.282","1","40","2","212","416","336","204","256","258","294","258","264","258"
"fsdfsdfds","1","1579300465283","17/01/2020","19:34:25.283","1","40","2","212","416","336","204","256","258","294","258","262","258"
"fsdfsdfds","1","1579300465284","17/01/2020","19:34:25.284","1","40","2","210","416","336","204","256","258","294","258","262","258"
"fsdfsdfds","1","1579300465289","17/01/2020","19:34:25.289","1","40","2","210","416","338","204","256","258","294","258","262","258"
"fsdfsdfds","1","1579300465294","17/01/2020","19:34:25.294","1","40","2","210","416","338","204","258","258","294","258","262","258"
"fsdfsdfds","1","1579300465297","17/01/2020","19:34:25.297","1","40","2","210","416","338","204","258","258","296","258","262","258"
"fsdfsdfds","1","1579300465299","17/01/2020","19:34:25.299","1","40","2","210","416","338","204","258","258","296","258","260","258"
"fsdfsdfds","1","1579300465299","17/01/2020","19:34:25.299","1","40","2","208","416","338","204","258","258","296","258","260","258"
"fsdfsdfds","1","1579300465304","17/01/2020","19:34:25.304","1","40","2","208","416","340","204","258","258","296","258","260","258"
"fsdfsdfds","1","1579300465305","17/01/2020","19:34:25.305","1","40","2","208","416","340","204","260","258","296","258","260","258"
"fsdfsdfds","1","1579300465307","17/01/2020","19:34:25.307","1","40","2","208","416","340","204","260","258","298","258","260","258"
"fsdfsdfds","1","1579300465308","17/01/2020","19:34:25.308","1","40","2","208","416","340","204","260","258","298","258","258","258"
"fsdfsdfds","1","1579300465314","17/01/2020","19:34:25.314","1","40","2","206","416","340","204","260","258","298","258","258","258"
"fsdfsdfds","1","1579300465319","17/01/2020","19:34:25.319","1","40","2","206","416","342","204","260","258","298","258","258","258"
"fsdfsdfds","1","1579300465320","17/01/2020","19:34:25.320","1","40","2","206","416","342","204","262","258","298","258","258","258"
"fsdfsdfds","1","1579300465321","17/01/2020","19:34:25.321","1","40","2","206","416","342","204","262","258","300","258","258","258"
"fsdfsdfds","1","1579300465323","17/01/2020","19:34:25.323","1","40","2","206","416","342","204","262","258","300","258","256","258"
"fsdfsdfds","1","1579300465329","17/01/2020","19:34:25.329","1","40","2","204","416","342","204","262","258","300","258","256","258"
"fsdfsdfds","1","1579300465335","17/01/2020","19:34:25.335","1","40","2","204","416","344","204","262","258","300","258","256","258"
"fsdfsdfds","1","1579300465335","17/01/2020","19:34:25.335","1","40","2","204","416","344","204","264","258","300","258","256","258"
"fsdfsdfds","1","1579300465336","17/01/2020","19:34:25.336","1","40","2","204","416","344","204","264","258","302","258","256","258"
"fsdfsdfds","1","1579300465337","17/01/2020","19:34:25.337","1","40","2","204","416","344","204","264","258","302","258","254","258"
"fsdfsdfds","1","1579300465344","17/01/2020","19:34:25.344","1","40","2","202","416","344","204","264","258","302","258","254","258"
"fsdfsdfds","1","1579300465349","17/01/2020","19:34:25.349","1","40","2","202","416","346","204","264","258","302","258","254","258"
"fsdfsdfds","1","1579300465350","17/01/2020","19:34:25.350","1","40","2","202","416","346","204","266","258","302","258","254","258"
"fsdfsdfds","1","1579300465351","17/01/2020","19:34:25.351","1","40","2","202","416","346","204","266","258","304","258","254","258"
"fsdfsdfds","1","1579300465352","17/01/2020","19:34:25.352","1","40","2","202","416","346","204","266","258","304","258","252","258"
"fsdfsdfds","1","1579300465359","17/01/2020","19:34:25.359","1","40","2","200","416","346","204","266","258","304","258","252","258"
"fsdfsdfds","1","1579300465364","17/01/2020","19:34:25.364","1","40","2","200","416","348","204","266","258","304","258","252","258"
"fsdfsdfds","1","1579300465366","17/01/2020","19:34:25.366","1","40","2","200","416","348","204","268","258","304","258","252","258"
"fsdfsdfds","1","1579300465367","17/01/2020","19:34:25.367","1","40","2","200","416","348","204","268","258","306","258","252","258"
"fsdfsdfds","1","1579300465368","17/01/2020","19:34:25.368","1","40","2","200","416","348","204","268","258","306","258","250","258"
"fsdfsdfds","1","1579300465376","17/01/2020","19:34:25.376","1","40","2","198","416","348","204","268","258","306","258","250","258"
"fsdfsdfds","1","1579300465379","17/01/2020","19:34:25.379","1","40","2","198","416","350","204","268","258","306","258","250","258"
"fsdfsdfds","1","1579300465380","17/01/2020","19:34:25.380","1","40","2","198","416","350","204","270","258","306","258","250","258"
"fsdfsdfds","1","1579300465381","17/01/2020","19:34:25.381","1","40","2","198","416","350","204","270","258","308","258","250","258"
"fsdfsdfds","1","1579300465382","17/01/2020","19:34:25.382","1","40","2","198","416","350","204","270","258","308","258","248","258"
"fsdfsdfds","1","1579300465388","17/01/2020","19:34:25.388","1","40","2","196","416","350","204","270","258","308","258","248","258"
"fsdfsdfds","1","1579300465395","17/01/2020","19:34:25.395","1","40","2","196","416","352","204","270","258","308","258","248","258"
"fsdfsdfds","1","1579300465397","17/01/2020","19:34:25.397","1","40","2","196","416","352","204","272","258","308","258","248","258"
"fsdfsdfds","1","1579300465398","17/01/2020","19:34:25.398","1","40","2","196","416","352","204","272","258","310","258","248","258"
"fsdfsdfds","1","1579300465399","17/01/2020","19:34:25.399","1","40","2","196","416","352","204","272","258","310","258","246","258"
"fsdfsdfds","1","1579300465404","17/01/2020","19:34:25.404","1","40","2","194","416","352","204","272","258","310","258","246","258"
"fsdfsdfds","1","1579300465410","17/01/2020","19:34:25.410","1","40","2","194","416","354","204","272","258","310","258","246","258"
"fsdfsdfds","1","1579300465413","17/01/2020","19:34:25.413","1","40","2","194","416","354","204","274","258","310","258","246","258"
"fsdfsdfds","1","1579300465414","17/01/2020","19:34:25.414","1","40","2","194","416","354","204","274","258","312","258","246","258"
"fsdfsdfds","1","1579300465415","17/01/2020","19:34:25.415","1","40","2","194","416","354","204","274","258","312","258","244","258"
"fsdfsdfds","1","1579300465420","17/01/2020","19:34:25.420","1","50","2","192","416","354","204","274","258","312","258","244","258"
"fsdfsdfds","1","1579300465428","17/01/2020","19:34:25.428","1","50","2","192","416","356","204","274","258","312","258","244","258"
"fsdfsdfds","1","1579300465430","17/01/2020","19:34:25.430","1","50","2","192","416","356","204","276","258","312","258","244","258"
"fsdfsdfds","1","1579300465432","17/01/2020","19:34:25.432","1","50","2","192","416","356","204","276","258","314","258","244","258"
"fsdfsdfds","1","1579300465433","17/01/2020","19:34:25.433","1","50","2","192","416","356","204","276","258","314","258","242","258"
"fsdfsdfds","1","1579300465433","17/01/2020","19:34:25.433","1","50","2","190","416","356","204","276","258","314","258","242","258"
"fsdfsdfds","1","1579300465439","17/01/2020","19:34:25.439","1","50","2","190","416","358","204","276","258","314","258","242","258"
"fsdfsdfds","1","1579300465445","17/01/2020","19:34:25.445","1","50","2","190","416","358","204","278","258","314","258","242","258"
"fsdfsdfds","1","1579300465448","17/01/2020","19:34:25.448","1","50","2","190","416","358","204","278","258","314","258","242","258"
"fsdfsdfds","1","1579300465449","17/01/2020","19:34:25.449","1","50","2","190","416","358","204","278","258","314","258","240","258"
"fsdfsdfds","1","1579300465450","17/01/2020","19:34:25.450","1","50","2","188","416","358","204","278","258","314","258","240","258"
"fsdfsdfds","1","1579300465454","17/01/2020","19:34:25.454","1","50","2","188","416","360","204","278","258","314","258","240","258"
"fsdfsdfds","1","1579300465455","17/01/2020","19:34:25.455","1","50","2","188","416","360","204","280","258","314","258","240","258"
"fsdfsdfds","1","1579300465457","17/01/2020","19:34:25.457","1","50","2","188","416","360","204","280","258","312","258","240","258"
"fsdfsdfds","1","1579300465459","17/01/2020","19:34:25.459","1","50","2","188","416","360","204","280","258","312","258","238","258"
"fsdfsdfds","1","1579300465463","17/01/2020","19:34:25.463","1","50","2","186","416","360","204","280","258","312","258","238","258"
"fsdfsdfds","1","1579300465469","17/01/2020","19:34:25.469","1","50","2","186","416","362","204","280","258","312","258","238","258"
"fsdfsdfds","1","1579300465470","17/01/2020","19:34:25.470","1","50","2","186","416","362","204","282","258","312","258","238","258"
"fsdfsdfds","1","1579300465472","17/01/2020","19:34:25.472","1","50","2","186","416","362","204","282","258","310","258","238","258"
"fsdfsdfds","1","1579300465475","17/01/2020","19:34:25.475","1","50","2","186","416","362","204","282","258","310","258","238","258"
"fsdfsdfds","1","1579300465480","17/01/2020","19:34:25.480","1","50","2","184","416","362","204","282","258","310","258","238","258"
"fsdfsdfds","1","1579300465484","17/01/2020","19:34:25.484","1","50","2","184","416","362","206","282","258","310","258","238","258"
"fsdfsdfds","1","1579300465486","17/01/2020","19:34:25.486","1","50","2","184","416","362","206","284","258","310","258","238","258"
"fsdfsdfds","1","1579300465486","17/01/2020","19:34:25.486","1","50","2","184","416","362","206","284","258","308","258","238","258"
"fsdfsdfds","1","1579300465487","17/01/2020","19:34:25.487","1","50","2","184","416","362","206","284","258","308","258","240","258"
"fsdfsdfds","1","1579300465494","17/01/2020","19:34:25.494","1","50","2","182","416","362","206","284","258","308","258","240","258"
"fsdfsdfds","1","1579300465500","17/01/2020","19:34:25.500","1","50","2","182","416","362","208","284","258","308","258","240","258"
"fsdfsdfds","1","1579300465501","17/01/2020","19:34:25.501","1","50","2","182","416","362","208","286","258","308","258","240","258"
"fsdfsdfds","1","1579300465502","17/01/2020","19:34:25.502","1","50","2","182","416","362","208","286","258","306","258","240","258"
"fsdfsdfds","1","1579300465503","17/01/2020","19:34:25.503","1","50","2","182","416","362","208","286","258","306","258","242","258"
"fsdfsdfds","1","1579300465509","17/01/2020","19:34:25.509","1","50","2","180","416","362","208","286","258","306","258","242","258"
"fsdfsdfds","1","1579300465515","17/01/2020","19:34:25.515","1","50","2","180","416","362","210","286","258","306","258","242","258"
"fsdfsdfds","1","1579300465516","17/01/2020","19:34:25.516","1","50","2","180","416","362","210","288","258","306","258","242","258"
"fsdfsdfds","1","1579300465517","17/01/2020","19:34:25.517","1","50","2","180","416","362","210","288","258","304","258","242","258"
"fsdfsdfds","1","1579300465517","17/01/2020","19:34:25.517","1","50","2","180","416","362","210","288","258","304","258","244","258"
"fsdfsdfds","1","1579300465528","17/01/2020","19:34:25.528","1","50","2","178","416","362","210","288","258","304","258","244","258"
"fsdfsdfds","1","1579300465531","17/01/2020","19:34:25.531","1","50","2","178","416","362","212","288","258","304","258","244","258"
